cfg,id,providers_jsd,providers_decision,Delta_norm,Delta_decision,n_frag,run_dir,run_csv_file,run_json_file,run_arg_queries,run_arg_embeddings,run_arg_indexes,run_arg_out,run_arg_topk,run_arg_n_test,run_arg_seed,run_arg_bootstrap_B,run_arg_p_threshold,run_arg_m,run_arg_sample_mode,run_arg_ks,run_arg_calib_sample,run_arg_max_search_k,run_arg_near_threshold_global,run_arg_N_calib,run_arg_p_for_dp,run_arg_partial_k_map,run_arg_no_data_action,run_arg_debug_ids,run_arg_report_topk_l1,run_arg_phi_boot_B,run_arg_degrade_p,run_tau_jsd,run_tau_delta,run_global_ref,run_n_calibration
omit_DP3,Q0094,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0066,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0119,0.1395930867440822,alert,8.963197614760698,alert,3,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0076,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0135,0.1295664747997552,alert,37860000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0071,0.1427349636447312,alert,11.119254310907404,alert,3,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0098,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0107,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0097,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0134,0.1295664747997552,alert,15650000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0133,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0164,,no_data,15.8747199372533,alert,0,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0063,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0103,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0179,0.1295664747997552,alert,15619999999.999998,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0110,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0079,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0151,,no_data,15.8747199372533,alert,0,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0117,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0067,0.1295664747997552,alert,15619999999.999998,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0085,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0173,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0160,0.1427349636447312,alert,11.119254310907404,alert,3,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0101,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0084,0.3215428971658752,alert,15619999999.999998,alert,2,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0126,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0124,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0083,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0137,0.1295664747997552,alert,15599999999.999998,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0116,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0120,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0099,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0121,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0095,0.1295664747997552,alert,15679999999.999998,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0128,0.1295664747997552,alert,2350000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0100,0.1295664747997552,alert,1620000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0127,0.1295664747997552,alert,1620000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0111,0.1295664747997552,alert,1620000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0102,0.1295664747997552,alert,6559999999.999999,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0113,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0082,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0141,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0087,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0131,0.3215428971658752,alert,20.70760216892465,alert,2,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0139,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0062,0.1295664747997552,alert,15650000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0068,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0169,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0159,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0122,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0069,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0129,,no_data,15.8747199372533,alert,0,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0112,0.1295664747997552,alert,31270000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0158,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0143,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0123,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0077,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0093,0.1295664747997552,alert,15560000000.0,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0149,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0140,0.1295664747997552,alert,8029999999.999999,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
omit_DP3,Q0108,0.1295664747997552,alert,8.225782249163373,alert,4,testQ1_KS,testQ1_KS\structural_double_flat_20260227_205254.csv,testQ1_KS\structural_double_end2end_20260227_205254.json,queries.json,queries_with_embeddings.json,indexes/federated,testQ1_KS,2,120,42,5000,0.95,2,same,True,,300,,60,95,,ignore,,0.2,2000,0.25,0.015334024298848576,6.254819173643556,"[0.32861111111111113, 0.3441666666666666, 0.32722222222222225]",60
